IndividualID,OriginalID,FinalID,OriginalTraitName,OriginalTraitDef,StandardisedTraitName,StandardisedTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,OriginalErrorUnit,StandardisedTraitValue,StandardisedTraitUnit,StandardisedErrorPos,StandardisedErrorNeg,StandardisedErrorUnit,Replicates,Habitat,Labfield,ArenaValue,ArenaUnit,ArenaValueSI,ArenaUnitSI,AmbientTemp,AmbientTempMethod,AmbientTempUnit,AmbientLight,AmbientLightUnit,SecondStressor,SecondStressorDef,SecondStressorValue,SecondStressorUnit,TimeStart,TimeEnd,TotalObsTimeValue,TotalObsTimeUnit,TotalObsTimeValueSI,TotalObsTimeUnitSI,TotalObsTimeNotes,ResRepValue,ResRepUnit,ResRepValueSI,ResRepUnitSI,Climate,Location,LocationType,LocationDate,CoordinateType,Latitude,Longitude,TaxaPresent,Consumer,ConCommon,ConWholePart,ConWholePartType,ConNumber,ConIDLevel,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConStage,ConTemp,ConTempUnit,ConTempMethod,ConGrowthTemp,ConGrowthTempUnit,ConGrowthDur,ConGrowthDurUnit,ConGrowthType,ConAcc,ConAccTemp,ConAccTempNotes,ConAccTime,ConAccTimeNotes,ConAccTimeUnit,ConOrigTemp,ConOrigTempNotes,ConOrigTime,ConOrigTimeNotes,ConOrigTimeUnit,ConEquilibTimeValue,ConEquilibTimeUnit,ConSize,ConSizeUnit,ConSizeType,ConSizeSI,ConSizeUnitSI,ConDenValue,ConDenUnit,ConDenTypeSI,ConDenValueSI,ConDenUnitSI,ConMassValueSI,ConMassUnitSI,Resource,ResCommon,ResIDLevel,ResKingdom,ResPhylum,ResClass,ResOrder,ResFamily,ResGenus,ResSpecies,ResStage,ResTemp,ResTempUnit,ResTempMethod,ResGrowthTemp,ResGrowthTempUnit,ResGrowthDur,ResGrowthDurUnit,ResGrowthType,ResAcc,ResAccTemp,ResAccTempNotes,ResAccTime,ResAccTimeNotes,ResAccTimeUnit,ResOrigTemp,ResOrigTempNotes,ResOrigTime,ResOrigTimeNotes,ResOrigTimeUnit,ResEquilibTimeValue,ResEquilibTimeUnit,ResSize,ResSizeUnit,ResSizeType,ResSizeSI,ResSizeUnitSI,ResDenValue,ResDenUnit,ResDenTypeSI,ResDenValueSI,ResDenUnitSI,ResMassValueSI,ResMassUnitSI,PhysicalProcess,PhysicalProcess _1 ,PhysicalProcess_2,CitationID,Citation,DOI,Published,FigureTable,Notes,SubmittedBy,ContributorEmail,ManualCheck
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.36721992,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,8,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.3526971,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,8,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.3195021,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,8,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.5394191,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,12,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.53112036,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,12,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.52904564,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,12,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.52904564,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,12,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.5228216,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,12,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.51452285,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,12,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.51244813,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,12,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.5020747,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,12,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.48755187,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,12,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.4647303,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,12,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.4460581,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,12,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.30290458,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,12,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.3008299,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,12,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.25726143,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,12,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.25726143,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,12,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.57261413,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.5539419,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.5560166,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.5560166,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.5539419,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.54771787,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.54771787,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.5394191,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.53112036,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
